Link,Platform,Year,Description,Image_num,Hand,Pose,Content_pose,Audio_track,Highlights
https://www.facebook.com/groups/846524792177197/permalink/3123139134515740/,Facebook groups,2024,Pizzo. Qualcuno ha smarrito questo pappagallo?gira nei pressi del negozio Benestare,526,No Hand,,,,
https://www.facebook.com/groups/846524792177197/permalink/3129353330560987/,Facebook groups,2024,"Avvistato ad Arzano, Napoli, chi lo ha smarrito? - post condivisoRISOLTO 💖 TORNATO A CASA 💖 Salve, se qualcuno lo avesse perso, in questo momento si aggira nei pressi di via Saviano ad Arzano.",527,No Hand,,,,
https://www.facebook.com/groups/846524792177197/permalink/3132051206957866/,Facebook groups,2024,Appena volato pappagallo della mia bambina disperata parrocchetto monaco oggi giovedì 10 ottobre chi dovesse avvistarlo mi contatti subito gentilmente al 3477615882 e docile sale subito in spalla . Zona sant Antonio Cagliari via ciusa grazie,528,No Hand,,,,
https://www.facebook.com/groups/846524792177197/permalink/3132534700242850/,Facebook groups,2024,"Smarrito in zona Corsico in provincia di Milano un parrocchetto dal collare verde, oggi giorno 13 settembre alle ore 14:00 chi lo trovasse mi contatti in privato grazie é di un mio amico",529,Hand,Relaxed,Image,,
https://www.facebook.com/groups/846524792177197/permalink/3135331453296508/,Facebook groups,2024,"Smarrito parrocchetto monaco allevato a mano in zona via Pio Selvini. Anellato cites, chi lo avvistasse per cortesia mi contatti, vi saremmo immensamente grati. Se delle volte si lasciasse prendere non date cibo di noi umani, solo frutta secca. No semi di mela perché tossici. Frutta o verdura sì. Grazieee",530,Hand,TouchingTips,Text,530,"non date cibo di noi umani, solo frutta secca. No semi di mela perché tossici. Frutta o verdura sì"
https://www.facebook.com/groups/846524792177197/permalink/3136659046497082/,Facebook groups,2024,TROVATOO😊🤩 grazie a tutti per la condivisione,531,No Hand,,,,
https://www.facebook.com/groups/846524792177197/permalink/3137874346375552/,Facebook groups,2024,Oggi abbiamo trovato in via Baracca un parrocchetto monaco azzurro. Come potete vedere dal video è buonissimo ed alla zampa ha un anellino rosso con codice T2112. Se sapete chi può averlo smarrito contattatemi.,532,Hand,TouchingTips,Image & Text,532,Come potete vedere dal video è buonissimo
https://www.facebook.com/groups/846524792177197/permalink/3143993809096939/,Facebook groups,2024,"Smarrito ad Ostia, Roma - Buonasera a tutti sta mattina dal mio balcone volato nostro papagallo zona Pescatori via quinquerem Rom ,Zona Ostia i.non vola lontano e completamente di casa libro non abituato a stare fuori.mangia le mele e semi.si avvicina da persone,daa rumore di butigli e machina di cafè.rrisponde a nome Kiko e se chiami vieni qui arriva.non ha cip .se avete per caso trovato mi contatte 3892552002 grazie",533,No Hand,,,,
https://www.facebook.com/groups/846524792177197/permalink/3143997855763201/,Facebook groups,2024,"Trovato a Firenze in Via delle porte nuove, di cerca la sua famiglia - Questo Pappagallo Monaco🦜 è caduto nel mio giardino e voglio ritrovare il suo proprietario👤. Vicino alla Via delle porte nuove.",534,No Hand,,,,
https://www.facebook.com/groups/846524792177197/permalink/3149603921869261/,Facebook groups,2024,"Aggiornamenti: come consigliato dalla forestale ieri ho mandato email alla cites per dire che il parrocchetto monaco col numero di anello TOT è in stallo presso la mia abitazione e che tramite allevatrice( a cui sono risalita) stiamo cercando di contattare la proprietaria....e rimane in stallo da me finché non si risolve...........quindi non mi scrivete in privato che volete il pappagallo xke non lo cedo a nessunoPost vecchioPuò essere che nessuno l'abbia cercato?! Sta con me da circa una settimana.....siccome quando l'ho recuperato non stava benissimo ho aspettato che stesse meglio,ma ad oggi nel frattempo non ho letto nessun annuncio...ho cercato anche il suo anello tramite sito FOI ma nulla e tramite altri allevatori .naturalmente lo restituirò solo con numero di serie anello",535,No Hand,Grip,Image,,
https://www.facebook.com/groups/846524792177197/permalink/3153720674790919/,Facebook groups,2024,"SMARRITO un Parrocchetto Monaco a ROMA24/10/24Zona: Acilia, via di Saponara 189.Nome: Coco. Ha l'anellino con data di nascita 2024.Contatto: 351 728981 o 333 2103127https://www.facebook.com/share/Qu18UKxGUPo45EXR/https://www.facebook.com/share/p/3Dn6zfFGqzznWkXb/",536,No Hand,,,,
https://www.facebook.com/groups/91109709964/permalink/10160605640279965/,Facebook groups,2024,"Tanti parrocchetti dal collare allevati a mano😍
Grigi🖤
Pallid grigi🖤🤍
Pallid blu🤍💙
Albini🤍
Tutti meravigliosi e simpaticissimi❤
Info solo in privato
📌Lombardia",537,No Hand,,,,
https://www.facebook.com/groups/91109709964/permalink/10160611484834965/,Facebook groups,2024,"E si inizia ad imbeccare anche i nostri parrocchetto monaco nella mutazione blu. Sarà possibile prenderli tra qualche settimana da imbecco o svezzati, sono aperte le prenotazioni. Ci troviamo a Lecce. Info in privato o tramite WhatsApp al 3457893635.",538,No Hand,,,,
https://www.facebook.com/groups/91109709964/permalink/10160664752634965/,Facebook groups,2024,"Buonasera, so che non è il gruppo dedicato ma, il parrocchetto in foto, è appena scappato dalla voliera di un appartamento di via Riomaggiore, zona palazzetto dello sport CRAL Ospedalieri, Parma. Molto docile e si fa avvicinare dagli umani. Ha l'anello di riconoscimento. Se doveste vederlo o recuperarlo per cortesia scrivetemi in privato o chiamate il numero 3792492746 Alessandro. Grazie dell'aiuto.",539,No Hand,,,,
https://www.facebook.com/groups/976673045727754/permalink/6690634840998184/,Facebook groups,2023,"Disponibile femmina di parrocchetto monaco ancestrale allevato a mano
Coccolone e socievole 🦜🥰",540,Hand,TouchingTips,Image & Text,540,Coccolone e socievole
https://www.facebook.com/groups/976673045727754/permalink/6778033788924955/,Facebook groups,2023,"per motivi personali con il cuore a pezzi devo cedere il mio parrocchetto monaco di nome Ernesto.
Ha circa 2 anni, non ha cites perché lo abbiamo trovato senza.
È allevato a mano sicuramente perché sta sulla mano e sulla spalla, sa due canzoncine e dice qualche parola.
Cerchiamo una persona che abbia esperienza con i parrocchetti monaco possibilmente. 
Non esitate a contattarmi per altre info o foto",541,No Hand,,,,
https://www.facebook.com/groups/976673045727754/permalink/7139269196134744/,Facebook groups,2023,"SMARRITO pappagallo a MAZARA DEL VALLO (Trapani) 
16/12/2024

Parrocchetto verde, anellato.

Contatto: https://www.facebook.com/tommaso.marino.585",542,No Hand,,,,
https://www.facebook.com/groups/clubpsittacidi/permalink/8323344454409477/,Facebook groups,2024,"Coppia adulta parrocchetto reale, coppia alicremisi, coppia testa di prugna, conuri del sole 2023/2024, conuri jandaya 2024, coppia 2024 grandi alessandrini, maschio adulto grande alessandrino, 10 collari blu 2024, 50 cocorite, 30 calopsite colori misti e 50 inseparabili tra fischer e roseicolli.",543,No Hand,,,,
https://www.facebook.com/groups/pappagalli.parrocchetti/permalink/7841060032599621/,Facebook groups,2024,"Parrocchetti monaci (coppie da riproduzione )

Blu x albina 
Lutino per verde 

Sono a roma 
Foto e info in privato",544,No Hand,,,,
https://www.facebook.com/groups/pappagalli.parrocchetti/permalink/7878987548806869/,Facebook groups,2024,"In corso calatafimi, precisamente nella scuola Margherita hack, è arrivato questo pappagallo",545,No Hand,,,,
https://www.facebook.com/groups/petpappagalli/permalink/10159537359610755/,Facebook groups,2024,"Avvistato, parrocchetto dal collare grigio, Lungo Lago Cadorna Lecco, zona Malpensata, vicino al parchetto.
Perso da https://www.facebook.com/priscila.limapinheiro
Se lo avvistate, contattate lei!!",546,No Hand,,,,
https://www.facebook.com/groups/petpappagalli/permalink/10159538050830755/,Facebook groups,2024,"Avvistato, parrocchetto dal collare grigio, Lungo Lago Cadorna Lecco, zona Malpensata, vicino al parchetto.
Perso da https://www.facebook.com/priscila.limapinheiro
Se lo avvistate, contattate lei!!",547,No Hand,,,,
https://www.facebook.com/groups/petpappagalli/permalink/10159737204205755/,Facebook groups,2024,"RITROVATO 💕💕🎊

SMARRITO  pappagallo a CALTANISSETTA
30/08/2024

Zona: centro storico alto - via vespri siciliani
Nome: Paco
È un parrocchetto del monaco di 2 mesi anellato con Cites  significa che alla sua zampa ha un'anello rosso ed è registrato

https://www.facebook.com/share/p/DPTuWRrnZ8u6mTbK/",548,No Hand,,,,
https://www.facebook.com/groups/petpappagalli/permalink/10159802421435755/,Facebook groups,2024,"Cerco disperatamente il mio parrocchetto dal collare, anellato.
Smarrito da Roma ad Aprile.
Qualsiasi avvistamento può essere utile per ritrovarla. Celine è il nostro animale di famiglia che amiamo tanto. 
Per qualsiasi informazione, contattatemi in privato, grazie.",549,Hand,Relaxed,Image & Text,549,Qualsiasi avvistamento può essere utile per ritrovarla. Celine è il nostro animale di famiglia
https://www.facebook.com/groups/petpappagalli/permalink/10159808841805755/,Facebook groups,2024,"CI RIPROVO.CERCO disperatamente il mio parrocchetto dal collare,allevato a mano, pallid blu,smarrito da Vauda Canavese Inferiore (Torino),il 19 agosto.Lui ha più probabilità di sopravvivenza,visto che l'altro smarrito,lo ritrovato dopo 12 giorni a Front.Vi prego,se lo vedete,se l'avete trovato,aiutatemi a riportarlo a casa.Mi manca tantissimo.Non smetto di pensare a lui,con le temperature che si sono abbassate tanto e senza cibo adeguato..numero di contatto 3275629451🙏Vi prego con il cuore in mano, condividete,potrebbe essere ovunque.",550,No Hand,,,,
https://www.facebook.com/groups/petpappagalli/permalink/10159819848690755/,Facebook groups,2024,"É stato smarrito il mio parrocchetto monaco anellato in zona Palagiano (TA). 
Per chiunque lo trovasse é pregato di contattarmi. Offriamo ricompensa. 
Si chiama Pino, risponde se viene chiamato.",551,No Hand,Grip,Image,,
https://www.facebook.com/groups/petpappagalli/permalink/10159844347255755/,Facebook groups,2024,"Scusate è volato un parrocchetto monaco... Pappagallo verde di quelli che si vedono in giro...
Si Chiama Clip... Chiacchiera, chiede come ti chiami? Fa il cane e il gatto, dice il suo nome CLIP, manda i baci... se vi dovesse capitare di vederlo contattatemi grazie. Zona Santo spirito Bari",552,No Hand,Relaxed,Text,552,è volato un parrocchetto monaco... Pappagallo verde di quelli che si vedono in giro...
https://www.facebook.com/groups/petpappagalli/permalink/10159848498060755/,Facebook groups,2024,"Cagliari, sud Sardegna Appena volato pappagallo della mia bambina disperata parrocchetto monaco oggi giovedì 10 ottobre chi dovesse avvistarlo mi contatti subito gentilmente al 3477615882 e docile sale subito in spalla . Zona sant Antonio via ciusa grazie",553,No Hand,,,,
https://www.facebook.com/groups/petpappagalli/permalink/10159869195290755/,Facebook groups,2024,VENEZIA ( Chirignago) . Ritrovato un parrocchetto monaco blu anellato . Chiunque lo abbia perso ci contatti.  Grazie !!,554,No Hand,,,,
https://www.facebook.com/LaMagiadegliAnimaliPetShop/videos/192083600347091/,Facebook groups,2023,"La Magia degli Animali PetShop Diaponibili in negozio bellissimi pulli di parrocchetto dal collare gia avituati all apoppata ed al contatto umano.Prezzo a partire da €100,00.📍Venite a trovarci presso il nostro punto vendita in via Roma 215 Teverola CE.👍Seguiteci sulle nostre pagine Facebook ed Instagram per tutte le novità e promozioni.📞Per info 3917547958.",555,No Hand,,,,
https://www.facebook.com/lanuovafattoria.ag.1/posts/pfbid022vQdvkV52mUYkchGPCzdkF7oVPYMyaPxsUu5hdJ8oM97mGp8VrXPdZf4nMvaJNuwl,Facebook groups,2022,"FATTORIA ARCHI DI LUCE ( 3899304611, AGRIGENTO) Parrocchetti blu portatori di cleartail anno 2022Seguite la nostra nuova pagina su face e INSTAGRAM ( FATTORIA ARCHI DI LUCE).",556,No Hand,,,,
https://www.facebook.com/lanuovafattoria.ag.1/posts/pfbid026MprvpdYEVFJPna4uqdd9zLScbAz5pv4AkKRxW6aQmVULhvQjx8c3VyzkikJT1zyl,Facebook groups,2022,"FATTORIA ARCHI DI LUCE ( 3899304611, AGRIGENTO) Parrocchetto dal collare anno 2017 maschio adulto VIOLA CLEARTAIL Seguite la nostra nuova pagina su face e INSTAGRAM ( FATTORIA ARCHI DI LUCE).",557,No Hand,FingerPerch,Image,,
https://www.facebook.com/lanuovafattoria.ag.1/posts/pfbid02jjs6vwzLPLYYcscXCdHKUwBMBhp9fGrW1qunPLXrFvNGk2wyZXyX1Gr988nZcXhEl,Facebook groups,2022,"FATTORIA ARCHI DI LUCE ( 3899304611, AGRIGENTO) Coppia adulta di PARROCCHETTO DAL COLLAREMaschio verde oliva , femmina verde ancestrale Seguite la nostra nuova pagina su face e INSTAGRAM ( FATTORIA ARCHI DI LUCE).",558,No Hand,,,,
https://www.facebook.com/lanuovafattoria.ag.1/posts/pfbid0kUMBkF7vnyrNemMGHEtt4TgnhmZGVXFi4vVk8sBEdpuijsdGQKQkK2xozHQ8Uskhl,Facebook groups,2023,"Parrocchetti dal collare varie mutazioni FATTORIA ARCHI DI LUCE ( 3899304611, AGRIGENTO)",559,No Hand,,,,
https://www.facebook.com/lanuovafattoria.ag.1/posts/pfbid0kuuQkuNHsRUMpXUkfFae6Lr3ZChyh5dw5k95zAFt7iy1ex35dfu9qox3gjDTaUEVl,Facebook groups,2023,Fattoria archi di luce ( 3899304611)PARROCCHETTI DAL COLLARE anno 20222 maschi 1 femmina blu cobalto buttercup 2 femmine blu buttercup2 maschi 1 femmina albino1 femmina blu/Cleartail1 femmina verde/dilutio/blu,560,No Hand,,,,
https://www.facebook.com/marketplace/item/1079150593690364,Facebook marketplace,,,561,No Hand,,,,
https://www.facebook.com/marketplace/item/1890035024737667,Facebook marketplace,,,562,No Hand,,,,
https://www.facebook.com/marketplace/item/2235214606820842,Facebook marketplace,,,563,No Hand,,,,
https://www.facebook.com/marketplace/item/2543545322516274/?ref=search&referral_code=null&referral_story_type=general_listing&tracking=browse_serp%3A0c4555fe-cfa8-462c-8ef1-83756aea94e9,Facebook marketplace,2024,"Vedo gabbia con pappagalli un parrocchetto monaco verde uno blu e un parrocchetto dal collare bianco con tutti gli accessori (mangiatoie, ciotola per acqua e tutti i rami fatti in casa) incluso anche il mangime. Misure gabbia: 150×65×53. Prezzo poco trattabile",564,No Hand,FingerPerch,Text,564,"gabbia con pappagalli con tutti gli accessori (mangiatoie, ciotola per acqua e tutti i rami fatti in casa)"
https://www.facebook.com/marketplace/item/4046423658920642,Facebook marketplace,,,565,No Hand,,,,
https://www.facebook.com/marketplace/item/417600697898154,Facebook marketplace,2024,Vendo parrocchetto da collare 2 mesi mangia da solo allevato a mano,566,No Hand,,,,
https://www.facebook.com/marketplace/item/473080939054566,Facebook marketplace,2024,"VENDO PAPPAGALLO PARROCVHETTO PIÙ GABBIA GRANDE EURO 400,00 CELL.[hidden information] NO TRATTABILE",567,No Hand,,,,
https://www.facebook.com/marketplace/item/541757671901326/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A68be13d0-ee87-4b49-94da-6560475c8e05,Facebook marketplace,2024,,568,No Hand,,,,
https://www.facebook.com/marketplace/item/542812301692704,Facebook marketplace,,,569,No Hand,,,,
https://www.facebook.com/marketplace/item/924873109552191/?ref=search&referral_code=null&referral_story_type=post&tracking=browse_serp%3A5e33eab2-9d9f-4007-b9bc-94329f840326,Facebook marketplace,2024,,570,No Hand,,,,
https://www.facebook.com/marketplace/item/976934860821822,Facebook marketplace,,Chi lo dovesse trovare o avvistare mi contatti,571,Hand,Shell,Image,,
